MatchID,HomeTeam,RoadTeam,HomeNumberPenalties,RoadNumberPenalties,HomeTeamPMinutes,RoadTeamPMinutes,GoalDifferential,HomePenaltySum,AwayPenaltySum,HomeTeamPlayers,RoadTeamPlayers,Period,Time_Of_Penalty,minutes,seconds,RegularSeason
2013021012,19,10,1,1,2,2,-1,NULL,NULL,5,5,1,0:20:00,20,0,1
2013021007,12,14,1,1,2,2,0,NULL,NULL,5,5,1,0:12:21,12,21,1
2013021007,12,14,1,1,2,2,1,NULL,NULL,5,5,2,0:15:14,35,14,1
2013021004,13,29,1,1,2,2,1,NULL,NULL,5,5,2,0:01:28,21,28,1
2013021002,22,16,1,1,2,2,0,NULL,NULL,5,5,2,0:09:25,29,25,1
2013021000,4,17,1,1,2,2,-1,NULL,NULL,5,5,3,0:11:55,51,55,1
2013020998,9,6,1,1,2,2,1,NULL,NULL,5,5,1,0:20:00,20,0,1
2013020997,3,25,1,1,2,2,1,NULL,NULL,4,5,3,0:15:32,55,32,1
2013020993,18,6,1,1,2,2,0,NULL,NULL,5,5,2,0:19:49,39,49,1
2013020986,5,25,1,1,2,2,1,NULL,NULL,5,5,2,0:07:54,27,54,1
2013020982,18,22,1,1,2,2,0,NULL,NULL,5,5,2,0:19:55,39,55,1
2013020975,10,1,1,1,2,2,0,NULL,NULL,5,5,1,0:15:22,15,22,1
2013020972,11,5,1,1,2,2,0,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020972,11,5,1,1,2,2,0,NULL,NULL,5,5,3,0:05:06,45,6,1
2013020953,5,27,1,1,2,2,-3,NULL,NULL,5,4,2,0:18:06,38,6,1
2013020952,10,15,1,1,2,2,0,NULL,NULL,5,5,1,0:13:10,13,10,1
2013020948,29,23,1,1,2,2,1,NULL,NULL,5,5,3,0:12:16,52,16,1
2013020947,26,15,1,1,2,2,-2,NULL,NULL,5,5,2,0:09:20,29,20,1
2013020935,7,3,1,1,2,2,2,NULL,NULL,5,5,3,0:07:43,47,43,1
2013020934,23,1,1,1,2,2,0,NULL,NULL,5,5,3,0:19:03,59,3,1
2013020930,5,28,1,1,2,2,-1,NULL,NULL,5,5,3,0:13:59,53,59,1
2013020926,30,22,1,1,2,2,1,NULL,NULL,5,5,3,0:03:44,43,44,1
2013020925,14,9,1,1,2,2,-1,NULL,NULL,5,4,2,0:20:00,40,0,1
2013020919,10,29,1,1,2,2,5,NULL,NULL,5,5,2,0:13:40,33,40,1
2013020916,23,13,1,1,2,2,-1,NULL,NULL,5,5,2,0:19:32,39,32,1
2013020915,25,27,1,1,2,2,0,NULL,NULL,5,5,2,0:05:29,25,29,1
2013020915,25,27,1,1,2,2,-1,NULL,NULL,5,5,3,0:01:41,41,41,1
2013020915,25,27,1,1,2,2,-1,NULL,NULL,5,5,3,0:05:38,45,38,1
2013020914,28,21,1,1,2,2,2,NULL,NULL,4,5,2,0:02:29,22,29,1
2013020914,28,21,1,1,2,2,-2,NULL,NULL,5,5,3,0:19:27,59,27,1
2013020912,3,7,1,1,2,2,2,NULL,NULL,5,5,2,0:19:23,39,23,1
2013020912,3,7,1,1,2,2,2,NULL,NULL,4,5,3,0:10:58,50,58,1
2013020911,6,16,1,1,2,2,0,NULL,NULL,5,5,3,0:16:45,56,45,1
2013020909,2,1,1,1,2,2,0,NULL,NULL,5,5,3,0:11:28,51,28,1
2013020908,19,29,1,1,2,2,0,NULL,NULL,5,5,1,0:15:14,15,14,1
2013020907,22,12,1,1,2,2,-2,NULL,NULL,5,5,1,0:16:14,16,14,1
2013020904,7,23,1,1,2,2,1,NULL,NULL,5,5,2,0:06:32,26,32,1
2013020901,10,18,1,1,2,2,1,NULL,NULL,5,5,3,0:08:54,48,54,1
2013020897,6,20,1,1,2,2,0,NULL,NULL,5,5,1,0:00:54,0,54,1
2013020896,16,19,1,1,2,2,-1,NULL,NULL,5,5,2,0:11:21,31,21,1
2013020895,22,29,1,1,2,2,2,NULL,NULL,4,4,3,0:08:27,48,27,1
2013020894,5,24,1,1,2,2,0,NULL,NULL,5,5,1,0:17:35,17,35,1
2013020894,5,24,1,1,2,2,0,NULL,NULL,5,5,2,0:13:18,33,18,1
2013020893,17,12,1,1,2,2,-2,NULL,NULL,5,5,2,0:02:46,22,46,1
2013020891,27,9,1,1,2,2,-5,NULL,NULL,4,5,3,0:10:37,50,37,1
2013020890,15,2,1,1,2,2,0,NULL,NULL,5,5,3,0:08:14,48,14,1
2013020883,2,9,1,1,2,2,0,NULL,NULL,5,5,4,0:01:51,61,51,1
2013020882,8,13,1,1,2,2,0,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020880,17,10,1,1,2,2,-2,NULL,NULL,5,5,3,0:15:48,55,48,1
2013020875,1,25,1,1,2,2,0,NULL,NULL,5,5,1,0:08:24,8,24,1
2013020872,7,16,1,1,2,2,1,NULL,NULL,5,5,2,0:18:11,38,11,1
2013020870,24,4,1,1,2,2,2,NULL,NULL,5,5,3,0:19:54,59,54,1
2013020868,15,23,1,1,2,2,0,NULL,NULL,5,4,2,0:14:06,34,6,1
2013020868,15,23,1,1,2,2,0,NULL,NULL,5,5,3,0:03:22,43,22,1
2013020864,18,13,1,1,2,2,2,NULL,NULL,5,5,3,0:03:53,43,53,1
2013020853,8,15,1,1,2,2,-2,NULL,NULL,5,5,2,0:19:24,39,24,1
2013020851,20,12,1,1,2,2,1,NULL,NULL,5,5,2,0:16:58,36,58,1
2013020850,18,27,1,1,2,2,0,NULL,NULL,5,5,1,0:00:36,0,36,1
2013020850,18,27,1,1,2,2,1,NULL,NULL,5,5,2,0:03:12,23,12,1
2013020846,29,5,1,1,2,2,-1,NULL,NULL,5,5,3,0:19:27,59,27,1
2013020839,9,25,1,1,2,2,1,NULL,NULL,4,5,3,0:16:46,56,46,1
2013020838,15,27,1,1,2,2,0,NULL,NULL,5,5,1,0:18:43,18,43,1
2013020838,15,27,1,1,2,2,0,NULL,NULL,5,5,3,0:09:27,49,27,1
2013020837,8,6,1,1,2,2,1,NULL,NULL,5,5,2,0:14:50,34,50,1
2013020836,2,5,1,1,2,2,-1,NULL,NULL,5,5,2,0:16:27,36,27,1
2013020836,2,5,1,1,2,2,0,NULL,NULL,4,5,2,0:19:33,39,33,1
2013020833,10,22,1,1,2,2,-1,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020832,16,20,1,1,2,2,0,NULL,NULL,5,5,1,0:09:47,9,47,1
2013020831,24,15,1,1,2,2,2,NULL,NULL,5,5,3,0:12:10,52,10,1
2013020831,24,15,1,1,2,2,2,NULL,NULL,5,5,3,0:16:47,56,47,1
2013020829,30,21,1,1,2,2,0,NULL,NULL,5,5,1,0:09:16,9,16,1
2013020828,1,27,1,1,2,2,0,NULL,NULL,5,5,1,0:04:44,4,44,1
2013020825,2,12,1,1,2,2,0,NULL,NULL,5,5,1,0:11:31,11,31,1
2013020822,17,14,1,1,2,2,-1,NULL,NULL,5,5,3,0:12:09,52,9,1
2013020819,23,28,1,1,2,2,0,NULL,NULL,4,5,3,0:09:27,49,27,1
2013020819,23,28,1,1,2,2,0,NULL,NULL,5,5,3,0:11:39,51,39,1
2013020813,22,14,1,1,2,2,-1,NULL,NULL,5,5,2,0:02:32,22,32,1
2013020813,22,14,1,1,2,2,-1,NULL,NULL,5,5,3,0:18:21,58,21,1
2013020810,1,21,1,1,2,2,3,NULL,NULL,5,5,3,0:19:41,59,41,1
2013020807,6,26,1,1,2,2,1,NULL,NULL,5,5,2,0:18:54,38,54,1
2013020806,28,23,1,1,2,2,0,NULL,NULL,5,5,2,0:10:11,30,11,1
2013020805,10,20,1,1,2,2,-1,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020798,30,27,1,1,2,2,-1,NULL,NULL,4,5,2,0:13:27,33,27,1
2013020798,30,27,1,1,2,2,-1,NULL,NULL,5,5,2,0:19:57,39,57,1
2013020797,7,9,1,1,2,2,1,NULL,NULL,5,5,1,0:14:05,14,5,1
2013020797,7,9,1,1,2,2,1,NULL,NULL,5,5,1,0:16:44,16,44,1
2013020794,26,19,1,1,2,2,0,NULL,NULL,5,5,1,0:11:53,11,53,1
2013020794,26,19,1,1,2,2,0,NULL,NULL,5,5,2,0:08:52,28,52,1
2013020793,25,6,1,1,2,2,-1,NULL,NULL,5,5,3,0:07:19,47,19,1
2013020788,25,24,1,1,2,2,0,NULL,NULL,5,5,3,0:08:06,48,6,1
2013020786,4,5,1,1,2,2,1,NULL,NULL,5,5,2,0:11:02,31,2,1
2013020782,19,10,1,1,2,2,-2,NULL,NULL,5,5,1,0:13:08,13,8,1
2013020781,22,15,1,1,2,2,3,NULL,NULL,4,5,3,0:04:03,44,3,1
2013020775,28,18,1,1,2,2,2,NULL,NULL,5,5,1,0:16:43,16,43,1
2013020775,28,18,1,1,2,2,1,NULL,NULL,5,5,3,0:03:16,43,16,1
2013020771,9,2,1,1,2,2,2,NULL,NULL,5,5,3,0:11:58,51,58,1
2013020770,29,27,1,1,2,2,2,NULL,NULL,5,5,3,0:04:18,44,18,1
2013020765,22,1,1,1,2,2,4,NULL,NULL,5,5,2,0:13:44,33,44,1
2013020765,22,1,1,1,2,2,5,NULL,NULL,5,5,2,0:16:10,36,10,1
2013020760,23,18,1,1,2,2,-1,NULL,NULL,5,5,1,0:10:02,10,2,1
2013020752,22,20,1,1,2,2,0,NULL,NULL,5,5,1,0:06:37,6,37,1
2013020749,7,29,1,1,2,2,0,NULL,NULL,5,5,3,0:05:04,45,4,1
2013020741,15,21,1,1,2,2,-1,NULL,NULL,5,5,2,0:02:51,22,51,1
2013020741,15,21,1,1,2,2,-3,NULL,NULL,5,5,3,0:03:16,43,16,1
2013020741,15,21,1,1,2,2,-2,NULL,NULL,5,5,3,0:09:35,49,35,1
2013020740,28,7,1,1,2,2,-2,NULL,NULL,5,5,3,0:03:15,43,15,1
2013020739,13,19,1,1,2,2,1,NULL,NULL,5,5,3,0:06:31,46,31,1
2013020738,23,3,1,1,2,2,3,NULL,NULL,5,5,2,0:09:22,29,22,1
2013020735,25,16,1,1,2,2,0,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020735,25,16,1,1,2,2,0,NULL,NULL,5,5,3,0:16:41,56,41,1
2013020734,20,22,1,1,2,2,1,NULL,NULL,5,5,3,0:00:52,40,52,1
2013020728,9,19,1,1,2,2,0,NULL,NULL,5,5,2,0:11:44,31,44,1
2013020728,9,19,1,1,2,2,0,NULL,NULL,5,5,3,0:09:13,49,13,1
2013020727,1,2,1,1,2,2,0,NULL,NULL,5,5,2,0:02:23,22,23,1
2013020723,27,23,1,1,2,2,-2,NULL,NULL,5,5,3,0:05:39,45,39,1
2013020721,30,3,1,1,2,2,0,NULL,NULL,5,5,1,0:10:48,10,48,1
2013020720,24,25,1,1,2,2,1,NULL,NULL,4,5,1,0:19:03,19,3,1
2013020720,24,25,1,1,2,2,1,NULL,NULL,5,4,2,0:08:15,28,15,1
2013020720,24,25,1,1,2,2,1,NULL,NULL,5,5,3,0:01:20,41,20,1
2013020720,24,25,1,1,2,2,1,NULL,NULL,5,5,3,0:08:27,48,27,1
2013020717,22,13,1,1,2,2,0,NULL,NULL,5,5,2,0:09:55,29,55,1
2013020716,20,6,1,1,2,2,0,NULL,NULL,4,5,1,0:05:49,5,49,1
2013020715,18,19,1,1,2,2,0,NULL,NULL,5,5,2,0:10:37,30,37,1
2013020715,18,19,1,1,2,2,-2,NULL,NULL,5,5,3,0:17:36,57,36,1
2013020708,15,3,1,1,2,2,0,NULL,NULL,5,5,3,0:07:02,47,2,1
2013020707,1,8,1,1,2,2,0,NULL,NULL,5,5,3,0:07:53,47,53,1
2013020704,17,16,1,1,2,2,2,NULL,NULL,5,5,3,0:19:05,59,5,1
2013020694,5,24,1,1,2,2,2,NULL,NULL,5,5,2,0:09:51,29,51,1
2013020694,5,24,1,1,2,2,3,NULL,NULL,5,5,3,0:04:55,44,55,1
2013020692,29,16,1,1,2,2,0,NULL,NULL,5,5,2,0:01:18,21,18,1
2013020683,19,9,1,1,2,2,0,NULL,NULL,5,5,2,0:09:46,29,46,1
2013020678,17,27,1,1,2,2,-1,NULL,NULL,5,5,2,0:15:57,35,57,1
2013020675,7,12,1,1,2,2,-3,NULL,NULL,5,5,3,0:18:55,58,55,1
2013020673,6,15,1,1,2,2,0,NULL,NULL,5,5,3,0:11:28,51,28,1
2013020671,30,29,1,1,2,2,3,NULL,NULL,5,5,3,0:19:51,59,51,1
2013020669,23,22,1,1,2,2,0,NULL,NULL,5,5,3,0:00:27,40,27,1
2013020665,16,18,1,1,2,2,-5,NULL,NULL,5,5,3,0:05:52,45,52,1
2013020650,17,26,1,1,2,2,2,NULL,NULL,5,5,3,0:09:37,49,37,1
2013020645,2,21,1,1,2,2,1,NULL,NULL,5,5,1,0:07:01,7,1,1
2013020643,28,22,1,1,2,2,1,NULL,NULL,5,5,2,0:19:55,39,55,1
2013020641,6,12,1,1,2,2,1,NULL,NULL,5,5,3,0:10:10,50,10,1
2013020635,20,3,1,1,2,2,-2,NULL,NULL,5,5,1,0:19:29,19,29,1
2013020633,18,30,1,1,2,2,3,NULL,NULL,5,5,3,0:10:45,50,45,1
2013020630,2,27,1,1,2,2,0,NULL,NULL,5,5,3,0:08:37,48,37,1
2013020629,1,23,1,1,2,2,-2,NULL,NULL,5,5,1,0:17:34,17,34,1
2013020623,15,23,1,1,2,2,3,NULL,NULL,5,5,3,0:16:17,56,17,1
2013020618,22,2,1,1,2,2,-1,NULL,NULL,5,5,2,0:05:02,25,2,1
2013020617,20,8,1,1,2,2,0,NULL,NULL,5,5,1,0:20:00,20,0,1
2013020615,27,5,1,1,2,2,2,NULL,NULL,5,5,3,0:12:29,52,29,1
2013020607,10,26,1,1,2,2,1,NULL,NULL,5,5,2,0:12:02,32,2,1
2013020598,25,7,1,1,2,2,0,NULL,NULL,5,5,1,0:02:53,2,53,1
2013020590,1,29,1,1,2,2,2,NULL,NULL,5,5,2,0:16:55,36,55,1
2013020586,21,2,1,1,2,2,2,NULL,NULL,5,5,3,0:02:50,42,50,1
2013020585,8,3,1,1,2,2,0,NULL,NULL,5,5,3,0:16:53,56,53,1
2013020574,22,17,1,1,2,2,2,NULL,NULL,4,5,2,0:19:37,39,37,1
2013020574,22,17,1,1,2,2,3,NULL,NULL,5,5,3,0:13:26,53,26,1
2013020570,3,23,1,1,2,2,0,NULL,NULL,5,5,3,0:14:15,54,15,1
2013020569,14,30,1,1,2,2,0,NULL,NULL,5,5,3,0:09:08,49,8,1
2013020567,13,27,1,1,2,2,0,NULL,NULL,5,5,2,0:10:26,30,26,1
2013020557,27,15,1,1,2,2,5,NULL,NULL,5,5,3,0:19:19,59,19,1
2013020551,23,20,1,1,2,2,0,NULL,NULL,5,5,1,0:18:48,18,48,1
2013020549,6,18,1,1,2,2,-4,NULL,NULL,5,5,3,0:06:50,46,50,1
2013020545,15,16,1,1,2,2,1,NULL,NULL,5,5,3,0:13:35,53,35,1
2013020544,28,10,1,1,2,2,0,NULL,NULL,5,5,3,0:11:11,51,11,1
2013020539,27,24,1,1,2,2,0,NULL,NULL,5,5,2,0:13:32,33,32,1
2013020539,27,24,1,1,2,2,0,NULL,NULL,5,5,2,0:13:46,33,46,1
2013020538,5,21,1,1,2,2,-1,NULL,NULL,5,5,1,0:08:37,8,37,1
2013020536,29,3,1,1,2,2,-1,NULL,NULL,5,5,3,0:09:41,49,41,1
2013020535,23,28,1,1,2,2,-1,NULL,NULL,5,5,3,0:02:56,42,56,1
2013020530,18,2,1,1,2,2,4,NULL,NULL,5,5,3,0:19:10,59,10,1
2013020527,27,21,1,1,2,2,1,NULL,NULL,5,5,1,0:20:00,20,0,1
2013020522,23,15,1,1,2,2,-1,NULL,NULL,5,5,2,0:13:50,33,50,1
2013020522,23,15,1,1,2,2,-1,NULL,NULL,5,5,3,0:05:44,45,44,1
2013020521,14,27,1,1,2,2,2,NULL,NULL,5,5,2,0:08:56,28,56,1
2013020516,18,26,1,1,2,2,-2,NULL,NULL,5,5,2,0:19:27,39,27,1
2013020515,7,3,1,1,2,2,3,NULL,NULL,5,5,3,0:16:22,56,22,1
2013020506,30,5,1,1,2,2,-1,NULL,NULL,5,5,2,0:14:44,34,44,1
2013020505,15,1,1,1,2,2,0,NULL,NULL,5,5,2,0:18:27,38,27,1
2013020502,23,16,1,1,2,2,0,NULL,NULL,5,5,2,0:09:07,29,7,1
2013020493,28,2,1,1,2,2,0,NULL,NULL,5,5,1,0:12:54,12,54,1
2013020489,5,22,1,1,2,2,-1,NULL,NULL,5,5,2,0:10:51,30,51,1
2013020488,27,19,1,1,2,2,-3,NULL,NULL,5,5,3,0:18:52,58,52,1
2013020487,8,16,1,1,2,2,0,NULL,NULL,5,4,1,0:19:42,19,42,1
2013020486,25,6,1,1,2,2,0,NULL,NULL,5,5,2,0:07:39,27,39,1
2013020483,26,20,1,1,2,2,1,NULL,NULL,5,5,1,0:07:05,7,5,1
2013020481,24,28,1,1,2,2,1,NULL,NULL,5,5,2,0:17:27,37,27,1
2013020480,16,29,1,1,2,2,0,NULL,NULL,5,5,3,0:12:42,52,42,1
2013020473,23,30,1,1,2,2,-2,NULL,NULL,5,5,1,0:19:19,19,19,1
2013020473,23,30,1,1,2,2,-2,NULL,NULL,5,5,2,0:07:10,27,10,1
2013020473,23,30,1,1,2,2,-2,NULL,NULL,5,5,3,0:09:48,49,48,1
2013020472,10,20,1,1,2,2,0,NULL,NULL,5,5,1,0:08:03,8,3,1
2013020468,6,29,1,1,2,2,2,NULL,NULL,5,5,2,0:15:29,35,29,1
2013020464,5,18,1,1,2,2,-1,NULL,NULL,5,5,3,0:20:00,60,0,1
2013020461,2,19,1,1,2,2,-5,NULL,NULL,5,5,2,0:09:24,29,24,1
2013020452,4,21,1,1,2,2,2,NULL,NULL,5,5,2,0:05:13,25,13,1
2013020451,23,3,1,1,2,2,-2,NULL,NULL,5,5,2,0:16:40,36,40,1
2013020450,1,13,1,1,2,2,0,NULL,NULL,5,5,1,0:06:26,6,26,1
2013020448,19,28,1,1,2,2,0,NULL,NULL,5,5,2,0:04:29,24,29,1
2013020448,19,28,1,1,2,2,1,NULL,NULL,5,5,3,0:00:25,40,25,1
2013020445,18,10,1,1,2,2,-3,NULL,NULL,5,5,2,0:06:37,26,37,1
2013020442,12,5,1,1,2,2,-1,NULL,NULL,5,5,1,0:09:39,9,39,1
2013020442,12,5,1,1,2,2,0,NULL,NULL,5,5,3,0:13:34,53,34,1
2013020434,30,20,1,1,2,2,2,NULL,NULL,5,5,2,0:16:53,36,53,1
2013020434,30,20,1,1,2,2,2,NULL,NULL,5,5,2,0:19:22,39,22,1
2013020431,6,11,1,1,2,2,1,NULL,NULL,5,5,2,0:10:15,30,15,1
2013020429,17,29,1,1,2,2,-2,NULL,NULL,5,5,3,0:13:12,53,12,1
2013020428,18,28,1,1,2,2,1,NULL,NULL,5,5,1,0:16:00,16,0,1
2013020428,18,28,1,1,2,2,3,NULL,NULL,5,5,2,0:17:54,37,54,1
2013020423,1,22,1,1,2,2,0,NULL,NULL,5,5,1,0:11:11,11,11,1
2013020418,10,19,1,1,2,2,0,NULL,NULL,5,5,2,0:14:10,34,10,1
2013020417,6,24,1,1,2,2,-4,NULL,NULL,5,5,3,0:19:15,59,15,1
2013020414,21,27,1,1,2,2,0,NULL,NULL,5,5,2,0:10:43,30,43,1
2013020411,28,15,1,1,2,2,0,NULL,NULL,5,5,3,0:08:37,48,37,1
2013020411,28,15,1,1,2,2,0,NULL,NULL,5,5,3,0:13:16,53,16,1
2013020409,19,18,1,1,2,2,2,NULL,NULL,5,5,1,0:19:09,19,9,1
2013020401,19,16,1,1,2,2,0,NULL,NULL,5,5,3,0:16:25,56,25,1
2013020396,14,8,1,1,2,2,1,NULL,NULL,5,5,4,0:04:19,64,19,1
2013020394,2,1,1,1,2,2,2,NULL,NULL,5,5,2,0:10:44,30,44,1
2013020393,13,30,1,1,2,2,2,NULL,NULL,5,5,2,0:00:32,20,32,1
2013020391,22,4,1,1,2,2,1,NULL,NULL,5,5,2,0:16:55,36,55,1
2013020389,29,14,1,1,2,2,0,NULL,NULL,5,5,2,0:05:58,25,58,1
2013020387,20,11,1,1,2,2,-1,NULL,NULL,5,5,2,0:19:29,39,29,1
2013020383,7,5,1,1,2,2,2,NULL,NULL,5,5,2,0:13:22,33,22,1
2013020379,17,6,1,1,2,2,0,NULL,NULL,5,5,2,0:05:07,25,7,1
2013020378,27,25,1,1,2,2,-3,NULL,NULL,5,5,3,0:14:59,54,59,1
2013020377,26,19,1,1,2,2,0,NULL,NULL,5,5,2,0:04:27,24,27,1
2013020375,11,18,1,1,2,2,-2,NULL,NULL,5,5,2,0:12:49,32,49,1
2013020374,20,24,1,1,2,2,-1,NULL,NULL,4,5,1,0:15:42,15,42,1
2013020373,15,1,1,1,2,2,-2,NULL,NULL,5,5,2,0:10:42,30,42,1
2013020371,12,7,1,1,2,2,3,NULL,NULL,5,5,3,0:14:03,54,3,1
2013020370,9,13,1,1,2,2,1,NULL,NULL,5,5,1,0:12:54,12,54,1
2013020368,3,27,1,1,2,2,2,NULL,NULL,4,5,1,0:18:06,18,6,1
2013020368,3,27,1,1,2,2,0,NULL,NULL,5,5,2,0:11:51,31,51,1
2013020363,25,19,1,1,2,2,0,NULL,NULL,5,5,1,0:05:46,5,46,1
2013020363,25,19,1,1,2,2,0,NULL,NULL,4,4,2,0:18:53,38,53,1
2013020345,9,27,1,1,2,2,-1,NULL,NULL,5,5,3,0:12:59,52,59,1
2013020344,2,15,1,1,2,2,1,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020340,10,12,1,1,2,2,0,NULL,NULL,5,5,1,0:18:13,18,13,1
2013020340,10,12,1,1,2,2,0,NULL,NULL,5,5,2,0:17:58,37,58,1
2013020334,19,14,1,1,2,2,0,NULL,NULL,5,5,4,0:00:17,60,17,1
2013020330,5,4,1,1,2,2,0,NULL,NULL,5,5,2,0:10:11,30,11,1
2013020322,27,20,1,1,2,2,0,NULL,NULL,5,5,2,0:03:46,23,46,1
2013020319,6,30,1,1,2,2,3,NULL,NULL,5,5,2,0:04:33,24,33,1
2013020316,9,17,1,1,2,2,-2,NULL,NULL,5,5,3,0:16:15,56,15,1
2013020314,7,27,1,1,2,2,1,NULL,NULL,5,5,2,0:11:01,31,1,1
2013020294,1,8,1,1,2,2,3,NULL,NULL,5,5,2,0:18:15,38,15,1
2013020288,30,2,1,1,2,2,2,NULL,NULL,5,5,1,0:18:34,18,34,1
2013020283,25,26,1,1,2,2,1,NULL,NULL,5,5,3,0:09:35,49,35,1
2013020281,18,11,1,1,2,2,3,NULL,NULL,5,5,2,0:12:52,32,52,1
2013020280,4,24,1,1,2,2,0,NULL,NULL,5,5,3,0:04:39,44,39,1
2013020279,12,10,1,1,2,2,4,NULL,NULL,5,5,3,0:05:29,45,29,1
2013020274,20,1,1,1,2,2,-1,NULL,NULL,5,5,2,0:18:05,38,5,1
2013020265,23,14,1,1,2,2,0,NULL,NULL,5,5,2,0:12:23,32,23,1
2013020257,23,21,1,1,2,2,1,NULL,NULL,5,5,3,0:01:40,41,40,1
2013020253,24,3,1,1,2,2,-1,NULL,NULL,5,3,2,0:10:39,30,39,1
2013020250,30,28,1,1,2,2,1,NULL,NULL,5,5,2,0:11:45,31,45,1
2013020245,7,6,1,1,2,2,2,NULL,NULL,5,5,2,0:11:45,31,45,1
2013020242,5,17,1,1,2,2,4,NULL,NULL,5,5,1,0:18:44,18,44,1
2013020242,5,17,1,1,2,2,4,NULL,NULL,4,5,2,0:20:00,40,0,1
2013020240,26,25,1,1,2,2,-2,NULL,NULL,5,5,3,0:18:21,58,21,1
2013020237,12,6,1,1,2,2,1,NULL,NULL,5,5,2,0:11:09,31,9,1
2013020235,30,23,1,1,2,2,-1,NULL,NULL,5,5,3,0:07:50,47,50,1
2013020234,29,28,1,1,2,2,1,NULL,NULL,5,5,2,0:18:26,38,26,1
2013020231,27,2,1,1,2,2,0,NULL,NULL,5,5,1,0:01:21,1,21,1
2013020231,27,2,1,1,2,2,0,NULL,NULL,5,5,2,0:09:28,29,28,1
2013020225,26,8,1,1,2,2,1,NULL,NULL,5,5,1,0:16:31,16,31,1
2013020223,20,16,1,1,2,2,3,NULL,NULL,5,4,3,0:12:57,52,57,1
2013020221,21,6,1,1,2,2,1,NULL,NULL,5,5,1,0:16:47,16,47,1
2013020217,13,22,1,1,2,2,0,NULL,NULL,4,5,3,0:05:42,45,42,1
2013020214,20,14,1,1,2,2,1,NULL,NULL,5,5,1,0:16:24,16,24,1
2013020208,25,1,1,1,2,2,1,NULL,NULL,5,5,1,0:16:42,16,42,1
2013020207,30,15,1,1,2,2,-1,NULL,NULL,5,5,2,0:12:44,32,44,1
2013020206,3,21,1,1,2,2,1,NULL,NULL,5,5,3,0:15:27,55,27,1
2013020205,23,29,1,1,2,2,1,NULL,NULL,5,5,2,0:04:25,24,25,1
2013020204,28,13,1,1,2,2,2,NULL,NULL,5,5,3,0:07:59,47,59,1
2013020194,27,28,1,1,2,2,2,NULL,NULL,5,5,2,0:16:54,36,54,1
2013020193,29,12,1,1,2,2,0,NULL,NULL,5,5,2,0:05:06,25,6,1
2013020184,15,13,1,1,2,2,1,NULL,NULL,4,5,2,0:16:48,36,48,1
2013020184,15,13,1,1,2,2,0,NULL,NULL,5,4,3,0:09:12,49,12,1
2013020183,24,19,1,1,2,2,0,NULL,NULL,5,5,1,0:09:03,9,3,1
2013020182,6,1,1,1,2,2,-1,NULL,NULL,5,5,1,0:14:50,14,50,1
2013020180,4,27,1,1,2,2,0,NULL,NULL,5,5,1,0:03:02,3,2,1
2013020179,14,12,1,1,2,2,1,NULL,NULL,5,5,3,0:05:39,45,39,1
2013020178,2,22,1,1,2,2,1,NULL,NULL,5,5,3,0:17:39,57,39,1
2013020176,28,23,1,1,2,2,0,NULL,NULL,5,5,3,0:06:44,46,44,1
2013020174,20,4,1,1,2,2,-3,NULL,NULL,5,5,3,0:07:21,47,21,1
2013020173,23,2,1,1,2,2,-1,NULL,NULL,5,5,2,0:19:12,39,12,1
2013020169,11,5,1,1,2,2,0,NULL,NULL,4,5,2,0:09:26,29,26,1
2013020160,28,7,1,1,2,2,-1,NULL,NULL,5,5,1,0:14:22,14,22,1
2013020156,1,15,1,1,2,2,-1,NULL,NULL,5,5,1,0:11:59,11,59,1
2013020150,30,1,1,1,2,2,1,NULL,NULL,5,5,1,0:08:07,8,7,1
2013020150,30,1,1,1,2,2,1,NULL,NULL,5,5,3,0:10:51,50,51,1
2013020147,6,3,1,1,2,2,-3,NULL,NULL,5,5,3,0:19:08,59,8,1
2013020138,8,13,1,1,2,2,-1,NULL,NULL,5,5,3,0:02:22,42,22,1
2013020132,2,6,1,1,2,2,2,NULL,NULL,5,5,1,0:18:44,18,44,1
2013020132,2,6,1,1,2,2,2,NULL,NULL,5,5,2,0:07:52,27,52,1
2013020132,2,6,1,1,2,2,0,NULL,NULL,5,5,3,0:07:40,47,40,1
2013020129,1,10,1,1,2,2,1,NULL,NULL,5,5,2,0:20:00,40,0,1
2013020127,15,11,1,1,2,2,-1,NULL,NULL,5,5,3,0:19:04,59,4,1
2013020125,10,22,1,1,2,2,2,NULL,NULL,5,5,3,0:07:00,47,0,1
2013020123,30,25,1,1,2,2,0,NULL,NULL,5,5,3,0:05:51,45,51,1
2013020122,19,22,1,1,2,2,1,NULL,NULL,5,5,2,0:00:51,20,51,1
2013020121,26,16,1,1,2,2,2,NULL,NULL,5,5,3,0:16:36,56,36,1
2013020120,24,9,1,1,2,2,1,NULL,NULL,5,5,3,0:09:59,49,59,1
2013020119,4,1,1,1,2,2,2,NULL,NULL,5,5,2,0:17:04,37,4,1
2013020113,2,17,1,1,2,2,-1,NULL,NULL,5,4,1,0:18:38,18,38,1
